Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,91.79000091552734,90.05999755859375,90.05999755859375,91.66999816894531,456200.0,79.10184478759766
2010-01-05,91.83000183105469,90.08000183105469,91.27999877929688,90.43000030517578,435000.0,78.03186798095703
2010-01-06,93.43000030517578,92.08999633789062,93.43000030517578,92.68000030517578,676600.0,79.97340393066406
2010-01-07,92.68000030517578,90.72000122070312,92.68000030517578,91.8499984741211,488800.0,79.25717163085938
2010-01-08,92.51000213623047,89.87000274658203,91.73999786376953,90.33000183105469,655500.0,77.94557189941406
2010-01-11,90.94999694824219,88.66000366210938,90.68000030517578,88.93000030517578,734800.0,76.73750305175781
2010-01-12,89.02999877929688,88.12999725341797,88.33000183105469,88.62999725341797,578200.0,76.47862243652344
2010-01-13,89.2300033569336,87.38999938964844,89.13999938964844,88.69999694824219,612000.0,76.53907012939453
2010-01-14,88.80999755859375,88.01000213623047,88.61000061035156,88.31999969482422,245700.0,76.21115112304688
2010-01-15,88.44999694824219,86.22000122070312,88.44999694824219,86.44999694824219,542000.0,74.59751892089844
2010-01-19,88.16000366210938,86.16000366210938,86.33000183105469,88.16000366210938,456300.0,76.07308197021484
2010-01-20,87.5,85.91000366210938,87.25,87.33999633789062,463800.0,75.36551666259766
2010-01-21,87.70999908447266,83.76000213623047,87.51000213623047,84.66000366210938,803800.0,73.05294799804688
2010-01-22,85.38999938964844,81.95999908447266,84.63999938964844,82.06999969482422,707600.0,70.81805419921875
2010-01-25,83.30999755859375,81.8499984741211,82.87999725341797,81.94999694824219,832200.0,70.7145004272461
2010-01-26,82.61000061035156,80.62999725341797,81.6500015258789,81.4000015258789,629800.0,70.2398681640625
2010-01-27,81.22000122070312,79.16000366210938,81.22000122070312,80.79000091552734,1171300.0,69.71353149414062
2010-01-28,81.0999984741211,78.12999725341797,80.93000030517578,79.77999877929688,691600.0,68.84201049804688
2010-01-29,81.3499984741211,78.94999694824219,80.12000274658203,79.18000030517578,652400.0,68.32427215576172
2010-02-01,80.95999908447266,79.3499984741211,79.66000366210938,80.95999908447266,573800.0,69.8602294921875
2010-02-02,82.44999694824219,80.94999694824219,81.18000030517578,82.0999984741211,425000.0,70.84394073486328
2010-02-03,82.58000183105469,80.7300033569336,81.7699966430664,80.97000122070312,342400.0,69.86885833740234
2010-02-04,80.02999877929688,78.43000030517578,80.02999877929688,78.5,505800.0,67.73749542236328
2010-02-05,78.8499984741211,76.26000213623047,78.31999969482422,78.62000274658203,531700.0,67.84102630615234
2010-02-08,80.08999633789062,77.38999938964844,78.48999786376953,79.61000061035156,710800.0,68.6953125
2010-02-09,77.93000030517578,74.66000366210938,76.9800033569336,75.94999694824219,2723700.0,65.53707885742188
2010-02-10,77.9800033569336,74.0,75.94000244140625,77.41000366210938,1366800.0,66.79691314697266
2010-02-11,78.11000061035156,76.05000305175781,77.08000183105469,78.05000305175781,412600.0,67.34918212890625
2010-02-12,78.26000213623047,76.4800033569336,77.37000274658203,78.25,447100.0,67.52176666259766
2010-02-16,79.66000366210938,78.1500015258789,78.5999984741211,79.56999969482422,313100.0,68.66077423095703
2010-02-17,80.16000366210938,79.16999816894531,79.87999725341797,79.66999816894531,219900.0,68.7470703125
2010-02-18,80.80999755859375,79.43000030517578,79.76000213623047,80.66999816894531,342900.0,69.6099624633789
2010-02-19,81.7699966430664,80.16999816894531,80.33000183105469,81.51000213623047,417200.0,70.33480834960938
2010-02-22,82.45999908447266,80.86000061035156,81.62000274658203,81.98999786376953,496800.0,70.7490005493164
2010-02-23,82.12999725341797,80.66000366210938,81.55999755859375,81.48999786376953,532200.0,70.31756591796875
2010-02-24,82.0999984741211,80.98999786376953,81.76000213623047,81.87000274658203,498600.0,70.64546966552734
2010-02-25,81.18000030517578,79.80000305175781,80.66000366210938,80.95999908447266,313400.0,70.20321655273438
2010-02-26,81.5199966430664,78.58999633789062,81.29000091552734,79.22000122070312,851000.0,68.69440460205078
2010-03-01,79.44000244140625,77.80999755859375,79.44000244140625,78.16999816894531,539900.0,67.78390502929688
2010-03-02,78.88999938964844,77.37999725341797,78.22000122070312,77.62999725341797,537700.0,67.3156509399414
2010-03-03,79.9800033569336,77.87999725341797,77.98999786376953,79.37999725341797,647000.0,68.8331298828125
2010-03-04,80.79000091552734,79.73999786376953,79.88999938964844,80.52999877929688,531400.0,69.83036041259766
2010-03-05,82.33000183105469,81.1500015258789,81.1500015258789,82.13999938964844,443900.0,71.22643280029297
2010-03-08,82.98999786376953,82.02999877929688,82.16000366210938,82.52999877929688,657300.0,71.56461334228516
2010-03-09,82.38999938964844,81.52999877929688,82.0,81.87999725341797,914900.0,71.00098419189453
2010-03-10,82.5,81.38999938964844,82.0,82.0,360900.0,71.10501861572266
2010-03-11,82.58000183105469,81.08999633789062,81.63999938964844,82.37999725341797,527300.0,71.43456268310547
2010-03-12,82.62999725341797,81.47000122070312,82.48999786376953,82.05999755859375,431400.0,71.15705108642578
2010-03-15,82.13999938964844,80.7300033569336,82.13999938964844,81.33000183105469,357600.0,70.52406311035156
2010-03-16,82.86000061035156,81.25,81.5,82.80999755859375,598800.0,71.80742645263672
2010-03-17,89.66999816894531,82.8499984741211,82.8499984741211,89.19999694824219,2083900.0,77.34839630126953
2010-03-18,89.55999755859375,86.6500015258789,88.9800033569336,87.44999694824219,610300.0,75.83090209960938
2010-03-19,87.54000091552734,85.51000213623047,87.41000366210938,87.41000366210938,1323300.0,75.79623413085938
2010-03-22,90.22000122070312,85.9800033569336,86.6500015258789,88.9800033569336,1136900.0,77.15766143798828
2010-03-23,89.75,87.9800033569336,89.75,88.94000244140625,511200.0,77.1229476928711
2010-03-24,89.36000061035156,87.7699966430664,88.83999633789062,87.9000015258789,412400.0,76.22113800048828
2010-03-25,89.16999816894531,84.0999984741211,88.25,84.2699966430664,1515000.0,73.07342529296875
2010-03-26,84.43000030517578,82.5,84.3499984741211,83.37000274658203,1038100.0,72.29300689697266
2010-03-29,84.91000366210938,83.5199966430664,83.81999969482422,84.9000015258789,314700.0,73.61972045898438
2010-03-30,85.81999969482422,83.9800033569336,85.1500015258789,84.2699966430664,409400.0,73.07342529296875
2010-03-31,84.4000015258789,83.13999938964844,84.02999877929688,83.55000305175781,359800.0,72.44911193847656
2010-04-01,86.86000061035156,83.9000015258789,83.9000015258789,86.5,765800.0,75.00712585449219
2010-04-05,87.79000091552734,86.05000305175781,86.58999633789062,86.91999816894531,290100.0,75.37135314941406
2010-04-06,86.3499984741211,85.37000274658203,86.3499984741211,85.62000274658203,463400.0,74.24407196044922
2010-04-07,86.05000305175781,84.9000015258789,85.31999969482422,85.58999633789062,691800.0,74.21802520751953
2010-04-08,87.37999725341797,84.61000061035156,85.58000183105469,87.25,567600.0,75.65750885009766
2010-04-09,88.31999969482422,83.52999877929688,85.3499984741211,87.51000213623047,830500.0,75.88294982910156
2010-04-12,88.0199966430664,86.68000030517578,87.61000061035156,87.08000183105469,936600.0,75.51007080078125
2010-04-13,87.66000366210938,86.36000061035156,87.0999984741211,86.5,678000.0,75.00712585449219
2010-04-14,87.38999938964844,86.33000183105469,86.75,87.29000091552734,1509700.0,75.6921615600586
2010-04-15,89.33999633789062,86.33999633789062,87.2699966430664,88.9000015258789,2733800.0,77.0882568359375
2010-04-16,91.43000030517578,87.19000244140625,88.63999938964844,90.83000183105469,1889000.0,78.7618637084961
2010-04-19,90.4800033569336,88.11000061035156,90.23999786376953,89.79000091552734,1021500.0,77.8600082397461
2010-04-20,92.52999877929688,89.61000061035156,90.33000183105469,92.27999877929688,881200.0,80.0191879272461
2010-04-21,94.2699966430664,92.20999908447266,92.58999633789062,93.41000366210938,655600.0,80.99907684326172
2010-04-22,96.33000183105469,91.83999633789062,92.20999908447266,95.94000244140625,999400.0,83.19291687011719
2010-04-23,97.4800033569336,94.91000366210938,94.94999694824219,96.55999755859375,756000.0,83.73052215576172
2010-04-26,99.23999786376953,96.27999877929688,96.70999908447266,97.02999877929688,886500.0,84.13807678222656
2010-04-27,97.68000030517578,93.33999633789062,96.91000366210938,93.7300033569336,917100.0,81.27651977539062
2010-04-28,94.80999755859375,93.05999755859375,93.77999877929688,93.43000030517578,724900.0,81.01639556884766
2010-04-29,96.47000122070312,93.8499984741211,93.8499984741211,96.37999725341797,734200.0,83.57442474365234
2010-04-30,97.87999725341797,95.08999633789062,96.63999938964844,95.87999725341797,732700.0,83.140869140625
2010-05-03,100.33000183105469,92.70999908447266,92.70999908447266,99.80999755859375,2065600.0,86.54872131347656
2010-05-04,98.16000366210938,91.27999877929688,98.16000366210938,92.41000366210938,1580000.0,80.13191223144531
2010-05-05,93.1500015258789,87.9800033569336,93.1500015258789,89.73999786376953,1674600.0,77.81665802001953
2010-05-06,93.0,83.77999877929688,89.01000213623047,87.86000061035156,1632200.0,76.18643951416016
2010-05-07,90.22000122070312,86.36000061035156,87.1500015258789,88.13999938964844,1563000.0,76.42923736572266
2010-05-10,94.01000213623047,91.12999725341797,91.12999725341797,93.66000366210938,936400.0,81.2158432006836
2010-05-11,93.83000183105469,91.12000274658203,92.5,91.2300033569336,1031800.0,79.10870361328125
2010-05-12,93.94000244140625,91.80999755859375,91.80999755859375,93.83000183105469,564100.0,81.36326599121094
2010-05-13,94.16000366210938,92.54000091552734,93.73999786376953,93.2300033569336,492100.0,80.84294891357422
2010-05-14,92.76000213623047,91.30000305175781,92.30000305175781,92.02999877929688,614400.0,79.80241394042969
2010-05-17,93.7300033569336,90.58999633789062,92.26000213623047,93.55000305175781,945000.0,81.12043762207031
2010-05-18,95.05999755859375,92.52999877929688,94.38999938964844,92.83999633789062,1043700.0,80.5047836303711
2010-05-19,94.30000305175781,91.77999877929688,92.56999969482422,92.87000274658203,1082400.0,80.53081512451172
2010-05-20,91.38999938964844,88.69000244140625,90.37000274658203,89.0,1480100.0,77.17497253417969
2010-05-21,90.4000015258789,87.23999786376953,87.4000015258789,90.02999877929688,1005100.0,78.06813049316406
2010-05-24,91.5199966430664,89.5,90.37999725341797,90.7699966430664,859800.0,78.70979309082031
2010-05-25,92.26000213623047,87.58999633789062,88.04000091552734,92.08000183105469,884800.0,79.84577178955078
