Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,69.73999786376953,68.2699966430664,69.05999755859375,68.68000030517578,113600.0,59.7798957824707
2010-01-05,68.98999786376953,67.58999633789062,68.48999786376953,68.08999633789062,70500.0,59.266357421875
2010-01-06,68.45999908447266,67.79000091552734,68.4000015258789,67.91000366210938,100700.0,59.10968780517578
2010-01-07,68.80999755859375,67.56999969482422,68.02999877929688,68.06999969482422,86600.0,59.248939514160156
2010-01-08,68.30000305175781,67.19000244140625,67.87999725341797,67.94000244140625,113800.0,59.135780334472656
2010-01-11,68.70999908447266,67.19999694824219,68.27999877929688,67.5,125300.0,58.7528076171875
2010-01-12,67.68000030517578,67.05000305175781,67.20999908447266,67.4000015258789,55800.0,58.665794372558594
2010-01-13,68.23999786376953,67.26000213623047,67.70999908447266,68.19999694824219,50700.0,59.36210250854492
2010-01-14,68.41999816894531,67.9000015258789,67.9800033569336,68.25,53700.0,59.40564727783203
2010-01-15,68.38999938964844,67.04000091552734,68.04000091552734,67.05999755859375,62100.0,58.369834899902344
2010-01-19,67.9800033569336,67.0199966430664,67.0199966430664,67.5,93900.0,58.7528076171875
2010-01-20,67.33999633789062,66.05999755859375,66.86000061035156,66.83000183105469,132300.0,58.16963195800781
2010-01-21,66.77999877929688,65.55000305175781,66.69999694824219,65.62999725341797,214400.0,57.125144958496094
2010-01-22,66.16000366210938,65.06999969482422,65.77999877929688,65.43000030517578,53300.0,56.95106887817383
2010-01-25,65.73999786376953,64.56999969482422,65.73999786376953,64.94000244140625,43400.0,56.524574279785156
2010-01-26,65.48999786376953,64.23999786376953,64.73999786376953,65.31999969482422,56200.0,56.855316162109375
2010-01-27,65.68000030517578,64.81999969482422,65.02999877929688,65.62999725341797,54500.0,57.125144958496094
2010-01-28,66.44000244140625,65.16000366210938,65.4800033569336,65.8499984741211,92500.0,57.316650390625
2010-01-29,66.93000030517578,65.62000274658203,65.8499984741211,65.62000274658203,107500.0,57.11643981933594
2010-02-01,66.29000091552734,65.05000305175781,65.5199966430664,66.18000030517578,123100.0,57.60386657714844
2010-02-02,65.80999755859375,63.040000915527344,64.0,65.69000244140625,357400.0,57.17738342285156
2010-02-03,64.3499984741211,63.099998474121094,63.209999084472656,63.9900016784668,302800.0,55.69767379760742
2010-02-04,63.79999923706055,62.650001525878906,63.61000061035156,62.83000183105469,186600.0,54.68797302246094
2010-02-05,63.279998779296875,60.33000183105469,62.9900016784668,61.47999954223633,278100.0,53.51292419433594
2010-02-08,62.86000061035156,60.630001068115234,61.65999984741211,61.189998626708984,148800.0,53.26051330566406
2010-02-09,62.15999984741211,60.95000076293945,61.75,61.20000076293945,179800.0,53.26921844482422
2010-02-10,60.959999084472656,60.0,60.959999084472656,60.4900016784668,162200.0,52.87586212158203
2010-02-11,60.720001220703125,60.029998779296875,60.560001373291016,60.5099983215332,143800.0,52.89334487915039
2010-02-12,61.81999969482422,60.04999923706055,60.04999923706055,61.790000915527344,346700.0,54.01223373413086
2010-02-16,61.93000030517578,61.2400016784668,61.93000030517578,61.5,129400.0,53.75873565673828
2010-02-17,62.20000076293945,61.22999954223633,61.52000045776367,62.060001373291016,201500.0,54.24824905395508
2010-02-18,62.619998931884766,61.91999816894531,62.2400016784668,62.47999954223633,112500.0,54.61538314819336
2010-02-19,63.08000183105469,62.18000030517578,62.52000045776367,63.060001373291016,117600.0,55.12236785888672
2010-02-22,63.189998626708984,62.36000061035156,63.0,62.86000061035156,362300.0,54.94754409790039
